%time,field.x,field.y,field.z,
"1,51103544942809E+018",0.0347277832031,-0.0383203125,9.74413696289,0
"1,51103544943813E+018",0.0383203125,-0.0383203125,9.73575439453,0
"1,51103544944806E+018",0.0407153320313,-0.0419128417969,9.74174194336,0
"1,51103544945822E+018",0.0335302734375,-0.0455053710938,9.74533447266,0
"1,51103544946813E+018",0.0347277832031,-0.047900390625,9.74892700195,0
"1,51103544947814E+018",0.0323327636719,-0.0514929199219,9.74772949219,0
"1,51103544948806E+018",0.0371228027344,-0.0526904296875,9.75251953125,0
"1,51103544949818E+018",0.0371228027344,-0.0514929199219,9.75251953125,0
"1,51103544950809E+018",0.0323327636719,-0.0514929199219,9.74892700195,0
"1,51103544951813E+018",0.0359252929688,-0.0550854492188,9.74174194336,0
"1,51103544952806E+018",0.0419128417969,-0.0526904296875,9.73575439453,0
"1,51103544953815E+018",0.0443078613281,-0.0467028808594,9.73575439453,0
"1,51103544954808E+018",0.0419128417969,-0.047900390625,9.74174194336,0
"1,51103544955814E+018",0.0383203125,-0.0514929199219,9.74653198242,0
"1,51103544956808E+018",0.0407153320313,-0.047900390625,9.74174194336,0
"1,51103544957824E+018",0.0419128417969,-0.047900390625,9.74174194336,0
"1,51103544958811E+018",0.0431103515625,-0.0562829589844,9.74772949219,0
"1,51103544959815E+018",0.0443078613281,-0.0562829589844,9.74892700195,0
"1,51103544960806E+018",0.0395178222656,-0.0526904296875,9.74174194336,0
"1,51103544961823E+018",0.0359252929688,-0.0514929199219,9.74413696289,0
"1,5110354496281E+018",0.0347277832031,-0.0514929199219,9.74533447266,0
"1,51103544963814E+018",0.0383203125,-0.0467028808594,9.74533447266,0
"1,51103544964806E+018",0.0335302734375,-0.0431103515625,9.74653198242,0
"1,51103544965822E+018",0.0263452148438,-0.0443078613281,9.74653198242,0
"1,5110354496681E+018",0.0299377441406,-0.0443078613281,9.75132202148,0
"1,51103544967816E+018",0.0311352539063,-0.0467028808594,9.75251953125,0
"1,51103544968807E+018",0.0335302734375,-0.0538879394531,9.75491455078,0
"1,51103544969814E+018",0.0335302734375,-0.0538879394531,9.74892700195,0
"1,51103544970814E+018",0.0263452148438,-0.0538879394531,9.74772949219,0
"1,51103544971816E+018",0.0251477050781,-0.0514929199219,9.74653198242,0
"1,51103544972806E+018",0.0299377441406,-0.0490979003906,9.74293945313,0
"1,51103544973815E+018",0.0299377441406,-0.0526904296875,9.74413696289,0
"1,51103544974809E+018",0.0275427246094,-0.0490979003906,9.74174194336,0
"1,51103544975815E+018",0.0275427246094,-0.047900390625,9.74772949219,0
"1,51103544976805E+018",0.0263452148438,-0.0467028808594,9.74533447266,0
"1,51103544977819E+018",0.0275427246094,-0.0443078613281,9.74413696289,0
"1,51103544978811E+018",0.028740234375,-0.0443078613281,9.74293945313,0
"1,51103544979813E+018",0.0263452148438,-0.0407153320313,9.73455688477,0
"1,51103544980805E+018",0.0323327636719,-0.0395178222656,9.73934692383,0
"1,51103544981822E+018",0.0371228027344,-0.0395178222656,9.74892700195,0
"1,51103544982811E+018",0.0335302734375,-0.0407153320313,9.74772949219,0
"1,51103544983815E+018",0.0323327636719,-0.0383203125,9.74653198242,0
"1,51103544984807E+018",0.0347277832031,-0.0431103515625,9.74772949219,0
"1,51103544985826E+018",0.0407153320313,-0.0455053710938,9.74653198242,0
"1,51103544986815E+018",0.0395178222656,-0.0455053710938,9.74533447266,0
"1,51103544987814E+018",0.0395178222656,-0.0431103515625,9.74533447266,0
"1,51103544988804E+018",0.0431103515625,-0.0490979003906,9.75132202148,0
"1,5110354498982E+018",0.047900390625,-0.0514929199219,9.75251953125,0
"1,51103544990813E+018",0.0407153320313,-0.0455053710938,9.74772949219,0
"1,51103544991813E+018",0.0311352539063,-0.0455053710938,9.74293945313,0
"1,51103544992805E+018",0.028740234375,-0.0395178222656,9.74293945313,0
"1,51103544993815E+018",0.0299377441406,-0.0371228027344,9.74054443359,0
"1,51103544994811E+018",0.0275427246094,-0.0395178222656,9.73814941406,0
"1,51103544995816E+018",0.0311352539063,-0.0419128417969,9.733359375,0
"1,51103544996805E+018",0.0299377441406,-0.0443078613281,9.73096435547,0
"1,51103544997816E+018",0.0335302734375,-0.0395178222656,9.73575439453,0
"1,51103544998811E+018",0.0335302734375,-0.0419128417969,9.74054443359,0
"1,51103544999814E+018",0.0359252929688,-0.0455053710938,9.74054443359,0
"1,5110354500081E+018",0.0311352539063,-0.0467028808594,9.74293945313,0
"1,51103545001814E+018",0.0323327636719,-0.0490979003906,9.74892700195,0
"1,51103545002813E+018",0.0263452148438,-0.0490979003906,9.74892700195,0
"1,51103545003814E+018",0.0347277832031,-0.0490979003906,9.74653198242,0
"1,51103545004807E+018",0.0407153320313,-0.0502954101563,9.74892700195,0
"1,51103545005825E+018",0.0407153320313,-0.0490979003906,9.75371704102,0
"1,51103545006809E+018",0.0359252929688,-0.0490979003906,9.74892700195,0
"1,51103545007816E+018",0.0395178222656,-0.0514929199219,9.7369519043,0
"1,51103545008805E+018",0.0347277832031,-0.0490979003906,9.74174194336,0
"1,51103545009815E+018",0.0407153320313,-0.0502954101563,9.74413696289,0
"1,51103545010808E+018",0.0395178222656,-0.0502954101563,9.74533447266,0
"1,51103545011812E+018",0.0347277832031,-0.0526904296875,9.74413696289,0
"1,51103545012806E+018",0.0335302734375,-0.0467028808594,9.73934692383,0
"1,51103545013812E+018",0.0323327636719,-0.0431103515625,9.7369519043,0
"1,51103545014807E+018",0.028740234375,-0.0407153320313,9.73575439453,0
"1,51103545015815E+018",0.028740234375,-0.0431103515625,9.74293945313,0
"1,51103545016807E+018",0.0323327636719,-0.0443078613281,9.75012451172,0
"1,51103545017817E+018",0.0347277832031,-0.0431103515625,9.74892700195,0
"1,51103545018306E+018",0.0335302734375,-0.0467028808594,9.75251953125,0
"1,51103545019815E+018",0.0359252929688,-0.0526904296875,9.75012451172,0
"1,5110354502081E+018",0.0347277832031,-0.0538879394531,9.74892700195,0
"1,51103545021305E+018",0.0359252929688,-0.0562829589844,9.74533447266,0
"1,51103545022315E+018",0.0359252929688,-0.0502954101563,9.74413696289,0
"1,51103545023816E+018",0.0431103515625,-0.0490979003906,9.75012451172,0
"1,51103545024806E+018",0.0407153320313,-0.0455053710938,9.75132202148,0
"1,51103545025814E+018",0.0383203125,-0.0490979003906,9.75850708008,0
"1,51103545026304E+018",0.0347277832031,-0.0502954101563,9.76090209961,0
"1,51103545027318E+018",0.0335302734375,-0.0538879394531,9.75491455078,0
"1,51103545028812E+018",0.0371228027344,-0.0455053710938,9.75611206055,0
"1,51103545029823E+018",0.0371228027344,-0.0431103515625,9.75132202148,0
"1,51103545030305E+018",0.0311352539063,-0.0443078613281,9.75251953125,0
"1,51103545031316E+018",0.0263452148438,-0.0455053710938,9.75730957031,0
"1,51103545032311E+018",0.028740234375,-0.0431103515625,9.75012451172,0
"1,51103545033813E+018",0.0335302734375,-0.0455053710938,9.75611206055,0
"1,51103545034305E+018",0.0359252929688,-0.0467028808594,9.75012451172,0
"1,51103545035315E+018",0.0347277832031,-0.047900390625,9.74413696289,0
"1,51103545036309E+018",0.0299377441406,-0.0455053710938,9.74772949219,0
"1,51103545037306E+018",0.0299377441406,-0.0467028808594,9.74293945313,0
"1,51103545038312E+018",0.0311352539063,-0.0467028808594,9.74533447266,0
"1,51103545039317E+018",0.0311352539063,-0.0455053710938,9.74892700195,0
"1,5110354504031E+018",0.0335302734375,-0.0431103515625,9.74533447266,0
"1,51103545041308E+018",0.0383203125,-0.0455053710938,9.73575439453,0
"1,51103545042311E+018",0.0371228027344,-0.0502954101563,9.73814941406,0
"1,51103545043314E+018",0.0383203125,-0.047900390625,9.73575439453,0
"1,51103545044308E+018",0.0395178222656,-0.0538879394531,9.74054443359,0
"1,51103545045304E+018",0.0347277832031,-0.0514929199219,9.74293945313,0
"1,51103545046311E+018",0.0347277832031,-0.0502954101563,9.74772949219,0
"1,51103545047315E+018",0.0347277832031,-0.0490979003906,9.74653198242,0
"1,51103545048309E+018",0.0323327636719,-0.0538879394531,9.73934692383,0
"1,51103545049308E+018",0.0335302734375,-0.0514929199219,9.74533447266,0
"1,51103545050311E+018",0.0395178222656,-0.05748046875,9.75251953125,0
"1,51103545051315E+018",0.0335302734375,-0.0586779785156,9.75371704102,0
"1,51103545052311E+018",0.0335302734375,-0.0610729980469,9.75132202148,0
"1,51103545053303E+018",0.0335302734375,-0.0562829589844,9.75491455078,0
"1,51103545054311E+018",0.0347277832031,-0.0586779785156,9.76329711914,0
"1,51103545055314E+018",0.0359252929688,-0.0514929199219,9.76449462891,0
"1,51103545056311E+018",0.0347277832031,-0.0490979003906,9.75970458984,0
"1,51103545057305E+018",0.0347277832031,-0.0526904296875,9.75611206055,0
"1,51103545058311E+018",0.0311352539063,-0.0502954101563,9.74892700195,0
"1,51103545059315E+018",0.0371228027344,-0.047900390625,9.75251953125,0
"1,51103545060312E+018",0.0395178222656,-0.0490979003906,9.74892700195,0
"1,51103545061304E+018",0.028740234375,-0.047900390625,9.74892700195,0
"1,51103545062312E+018",0.0335302734375,-0.047900390625,9.74653198242,0
"1,51103545063314E+018",0.0299377441406,-0.047900390625,9.74533447266,0
"1,51103545064307E+018",0.0347277832031,-0.0490979003906,9.74653198242,0
"1,51103545065305E+018",0.0359252929688,-0.0526904296875,9.75371704102,0
"1,51103545066311E+018",0.0383203125,-0.0514929199219,9.74772949219,0
"1,51103545067312E+018",0.0359252929688,-0.0467028808594,9.74772949219,0
"1,51103545068308E+018",0.0371228027344,-0.0467028808594,9.74772949219,0
"1,51103545069307E+018",0.0383203125,-0.0467028808594,9.74413696289,0
"1,51103545070311E+018",0.0359252929688,-0.0443078613281,9.74533447266,0
"1,51103545071314E+018",0.0335302734375,-0.0431103515625,9.74293945313,0
"1,51103545072308E+018",0.0335302734375,-0.0407153320313,9.74174194336,0
"1,51103545073307E+018",0.0371228027344,-0.0407153320313,9.74293945313,0
"1,51103545074312E+018",0.0335302734375,-0.0383203125,9.74772949219,0
"1,51103545075314E+018",0.0323327636719,-0.0383203125,9.74413696289,0
"1,51103545076311E+018",0.0299377441406,-0.0347277832031,9.75132202148,0
"1,51103545077306E+018",0.0407153320313,-0.0371228027344,9.74533447266,0
"1,51103545078312E+018",0.0383203125,-0.0395178222656,9.74772949219,0
"1,51103545079314E+018",0.0395178222656,-0.0395178222656,9.74293945313,0
"1,51103545080309E+018",0.0311352539063,-0.0455053710938,9.73575439453,0
"1,51103545081306E+018",0.0335302734375,-0.0467028808594,9.74293945313,0
"1,51103545082312E+018",0.0347277832031,-0.0502954101563,9.73934692383,0
"1,51103545083314E+018",0.0371228027344,-0.0526904296875,9.73814941406,0
"1,51103545084308E+018",0.0347277832031,-0.0514929199219,9.7369519043,0
"1,51103545085305E+018",0.0371228027344,-0.0514929199219,9.74174194336,0
"1,51103545086313E+018",0.0395178222656,-0.0526904296875,9.75012451172,0
"1,51103545087317E+018",0.0431103515625,-0.0490979003906,9.74413696289,0
"1,51103545088311E+018",0.0443078613281,-0.0514929199219,9.74293945313,0
"1,51103545089314E+018",0.0371228027344,-0.0502954101563,9.74772949219,0
"1,51103545090311E+018",0.0323327636719,-0.0514929199219,9.74174194336,0
"1,51103545091316E+018",0.0299377441406,-0.0455053710938,9.74293945313,0
"1,5110354509231E+018",0.0299377441406,-0.0443078613281,9.74533447266,0
"1,51103545093304E+018",0.0323327636719,-0.0455053710938,9.74054443359,0
"1,51103545094312E+018",0.0371228027344,-0.0455053710938,9.733359375,0
"1,51103545095316E+018",0.0371228027344,-0.0443078613281,9.73934692383,0
"1,51103545096309E+018",0.0323327636719,-0.0419128417969,9.74054443359,0
"1,51103545097305E+018",0.0323327636719,-0.0419128417969,9.74174194336,0
"1,51103545098315E+018",0.0359252929688,-0.0431103515625,9.75012451172,0
"1,51103545099315E+018",0.0359252929688,-0.0526904296875,9.74653198242,0
"1,5110354510031E+018",0.0311352539063,-0.0562829589844,9.74174194336,0
"1,51103545101304E+018",0.0359252929688,-0.0562829589844,9.74533447266,0
"1,51103545102315E+018",0.0347277832031,-0.0526904296875,9.74892700195,0
"1,51103545103314E+018",0.0347277832031,-0.0526904296875,9.74892700195,0
"1,5110354510431E+018",0.0371228027344,-0.0502954101563,9.74413696289,0
"1,51103545105305E+018",0.0335302734375,-0.0514929199219,9.73814941406,0
"1,51103545106316E+018",0.0275427246094,-0.047900390625,9.74293945313,0
"1,51103545107314E+018",0.0323327636719,-0.0467028808594,9.74293945313,0
"1,51103545108308E+018",0.0335302734375,-0.0455053710938,9.74653198242,0
"1,51103545109305E+018",0.0383203125,-0.0431103515625,9.74653198242,0
"1,51103545110315E+018",0.0383203125,-0.0419128417969,9.74413696289,0
"1,51103545111313E+018",0.0335302734375,-0.0395178222656,9.74533447266,0
"1,51103545112308E+018",0.0323327636719,-0.0383203125,9.74653198242,0
"1,51103545113307E+018",0.0347277832031,-0.0407153320313,9.74293945313,0
"1,51103545114313E+018",0.0347277832031,-0.0407153320313,9.73814941406,0
"1,51103545115313E+018",0.0323327636719,-0.0455053710938,9.73934692383,0
"1,51103545116309E+018",0.0299377441406,-0.0443078613281,9.73575439453,0
"1,51103545117309E+018",0.0347277832031,-0.0431103515625,9.733359375,0
"1,51103545118314E+018",0.0335302734375,-0.0467028808594,9.73455688477,0
"1,51103545119315E+018",0.0371228027344,-0.047900390625,9.73934692383,0
"1,51103545120312E+018",0.0359252929688,-0.0419128417969,9.74293945313,0
"1,51103545121309E+018",0.0323327636719,-0.0431103515625,9.74174194336,0
"1,51103545122313E+018",0.0299377441406,-0.0467028808594,9.74174194336,0
"1,51103545123314E+018",0.0323327636719,-0.0502954101563,9.74174194336,0
"1,51103545124312E+018",0.0335302734375,-0.0550854492188,9.74892700195,0
"1,51103545125306E+018",0.0335302734375,-0.0490979003906,9.75611206055,0
"1,51103545126315E+018",0.0383203125,-0.047900390625,9.75132202148,0
"1,51103545127317E+018",0.0383203125,-0.0514929199219,9.75012451172,0
"1,51103545128311E+018",0.0395178222656,-0.0490979003906,9.74413696289,0
"1,51103545129307E+018",0.0443078613281,-0.0455053710938,9.74533447266,0
"1,51103545130314E+018",0.0490979003906,-0.0431103515625,9.73814941406,0
"1,51103545131313E+018",0.0443078613281,-0.0455053710938,9.73934692383,0
"1,51103545132309E+018",0.0383203125,-0.0455053710938,9.74533447266,0
"1,51103545133304E+018",0.0419128417969,-0.0490979003906,9.74533447266,0
"1,51103545134311E+018",0.0359252929688,-0.0526904296875,9.74174194336,0
"1,51103545135315E+018",0.0359252929688,-0.047900390625,9.74174194336,0
"1,5110354513631E+018",0.0359252929688,-0.0467028808594,9.74533447266,0
"1,51103545137314E+018",0.0371228027344,-0.0467028808594,9.75012451172,0
"1,51103545138316E+018",0.0359252929688,-0.0502954101563,9.74892700195,0
"1,51103545139314E+018",0.0371228027344,-0.0514929199219,9.74892700195,0
"1,51103545140309E+018",0.0359252929688,-0.047900390625,9.74054443359,0
"1,51103545141304E+018",0.0359252929688,-0.0467028808594,9.74174194336,0
"1,51103545142315E+018",0.0359252929688,-0.0443078613281,9.74413696289,0
"1,51103545143315E+018",0.0359252929688,-0.0419128417969,9.74772949219,0
"1,51103545144309E+018",0.0359252929688,-0.0383203125,9.7369519043,0
"1,51103545145306E+018",0.0419128417969,-0.0407153320313,9.73934692383,0
"1,5110354514632E+018",0.0467028808594,-0.0407153320313,9.74772949219,0
"1,51103545147319E+018",0.0443078613281,-0.0407153320313,9.75730957031,0
"1,5110354514831E+018",0.0443078613281,-0.0383203125,9.75611206055,0
"1,51103545149306E+018",0.0467028808594,-0.0407153320313,9.75371704102,0
"1,51103545150315E+018",0.0443078613281,-0.0431103515625,9.75611206055,0
"1,51103545151318E+018",0.0395178222656,-0.0395178222656,9.75611206055,0
"1,5110354515231E+018",0.0347277832031,-0.0419128417969,9.75970458984,0
"1,51103545153304E+018",0.0359252929688,-0.0383203125,9.75132202148,0
"1,51103545154311E+018",0.0395178222656,-0.0395178222656,9.74533447266,0
"1,51103545155314E+018",0.0347277832031,-0.0395178222656,9.74174194336,0
"1,5110354515631E+018",0.0383203125,-0.0407153320313,9.74293945313,0
"1,51103545157306E+018",0.0407153320313,-0.0395178222656,9.74293945313,0
"1,51103545158311E+018",0.0443078613281,-0.0383203125,9.73575439453,0
"1,51103545159319E+018",0.0419128417969,-0.0407153320313,9.73814941406,0
"1,51103545160311E+018",0.0335302734375,-0.0443078613281,9.73934692383,0
"1,51103545161305E+018",0.0335302734375,-0.0455053710938,9.74174194336,0
"1,51103545162312E+018",0.0359252929688,-0.0443078613281,9.73934692383,0
"1,51103545163313E+018",0.0347277832031,-0.0419128417969,9.7369519043,0
"1,51103545164309E+018",0.0323327636719,-0.0455053710938,9.73814941406,0
"1,51103545165303E+018",0.0335302734375,-0.047900390625,9.74293945313,0
"1,51103545166312E+018",0.0335302734375,-0.0490979003906,9.73934692383,0
"1,51103545167313E+018",0.0347277832031,-0.0514929199219,9.74772949219,0
"1,51103545168308E+018",0.0395178222656,-0.047900390625,9.75611206055,0
"1,51103545169309E+018",0.0371228027344,-0.0455053710938,9.75611206055,0
"1,5110354517031E+018",0.0335302734375,-0.0455053710938,9.75970458984,0
"1,51103545171313E+018",0.0311352539063,-0.0455053710938,9.76209960938,0
"1,51103545172309E+018",0.0323327636719,-0.0419128417969,9.76209960938,0
"1,51103545173307E+018",0.0323327636719,-0.0443078613281,9.76449462891,0
"1,51103545174311E+018",0.0335302734375,-0.0467028808594,9.76569213867,0
"1,51103545175314E+018",0.0347277832031,-0.0431103515625,9.76449462891,0
"1,5110354517631E+018",0.0359252929688,-0.0395178222656,9.75970458984,0
"1,51103545177306E+018",0.0407153320313,-0.0431103515625,9.75730957031,0
"1,51103545178312E+018",0.0443078613281,-0.0443078613281,9.75611206055,0
"1,51103545179315E+018",0.0443078613281,-0.0490979003906,9.75491455078,0
"1,5110354518031E+018",0.0407153320313,-0.047900390625,9.75371704102,0
"1,51103545181307E+018",0.0431103515625,-0.0502954101563,9.74892700195,0
"1,51103545182311E+018",0.0419128417969,-0.0526904296875,9.74653198242,0
"1,51103545183315E+018",0.0347277832031,-0.0490979003906,9.74892700195,0
"1,51103545184311E+018",0.0359252929688,-0.0514929199219,9.75012451172,0
"1,51103545185306E+018",0.0359252929688,-0.0490979003906,9.75012451172,0
"1,51103545186311E+018",0.0395178222656,-0.0502954101563,9.74892700195,0
"1,51103545187314E+018",0.0359252929688,-0.0490979003906,9.74413696289,0
"1,5110354518831E+018",0.0335302734375,-0.0490979003906,9.74413696289,0
"1,51103545189309E+018",0.0347277832031,-0.0443078613281,9.74054443359,0
"1,5110354519031E+018",0.0407153320313,-0.0455053710938,9.74772949219,0
"1,51103545191316E+018",0.0395178222656,-0.0419128417969,9.74413696289,0
"1,51103545192311E+018",0.0347277832031,-0.0443078613281,9.74413696289,0
"1,51103545193307E+018",0.0299377441406,-0.0467028808594,9.74653198242,0
"1,51103545194311E+018",0.0311352539063,-0.0443078613281,9.73934692383,0
"1,51103545195315E+018",0.0311352539063,-0.0395178222656,9.74533447266,0
"1,5110354519631E+018",0.0323327636719,-0.0419128417969,9.74533447266,0
"1,51103545197307E+018",0.0371228027344,-0.0431103515625,9.73934692383,0
"1,51103545198313E+018",0.0323327636719,-0.0502954101563,9.73934692383,0
"1,51103545199315E+018",0.0263452148438,-0.0490979003906,9.7369519043,0
"1,51103545200311E+018",0.0239501953125,-0.0467028808594,9.7369519043,0
"1,51103545201306E+018",0.028740234375,-0.0431103515625,9.73455688477,0
"1,51103545202313E+018",0.0323327636719,-0.0455053710938,9.74054443359,0
"1,51103545203314E+018",0.0311352539063,-0.0443078613281,9.74174194336,0
"1,5110354520431E+018",0.0323327636719,-0.0490979003906,9.74772949219,0
"1,51103545205306E+018",0.0323327636719,-0.0490979003906,9.74293945313,0
"1,51103545206312E+018",0.0311352539063,-0.0514929199219,9.74772949219,0
"1,51103545207318E+018",0.028740234375,-0.0467028808594,9.74772949219,0
"1,5110354520831E+018",0.0275427246094,-0.0443078613281,9.74653198242,0
"1,51103545209304E+018",0.028740234375,-0.0431103515625,9.75132202148,0
"1,51103545210312E+018",0.0311352539063,-0.0455053710938,9.75132202148,0
"1,51103545211316E+018",0.0335302734375,-0.0419128417969,9.74653198242,0
"1,5110354521231E+018",0.0359252929688,-0.0395178222656,9.75132202148,0
"1,51103545213307E+018",0.0407153320313,-0.0419128417969,9.74413696289,0
"1,51103545214311E+018",0.0407153320313,-0.0359252929688,9.74054443359,0
"1,51103545215314E+018",0.0383203125,-0.0371228027344,9.74653198242,0
"1,51103545216309E+018",0.0347277832031,-0.0395178222656,9.73934692383,0
"1,51103545217305E+018",0.0335302734375,-0.0407153320313,9.73934692383,0
"1,51103545218311E+018",0.028740234375,-0.0407153320313,9.73934692383,0
"1,51103545219317E+018",0.0299377441406,-0.0371228027344,9.73814941406,0
"1,51103545220313E+018",0.0323327636719,-0.0419128417969,9.73575439453,0
"1,51103545221305E+018",0.0335302734375,-0.0419128417969,9.74174194336,0
"1,51103545222311E+018",0.0359252929688,-0.0407153320313,9.74054443359,0
"1,51103545223314E+018",0.0383203125,-0.0407153320313,9.733359375,0
"1,51103545224311E+018",0.0359252929688,-0.0407153320313,9.73934692383,0
"1,51103545225307E+018",0.0383203125,-0.0431103515625,9.74174194336,0
"1,51103545226311E+018",0.0383203125,-0.0455053710938,9.73814941406,0
"1,51103545227312E+018",0.0371228027344,-0.0431103515625,9.73934692383,0
"1,51103545228309E+018",0.0419128417969,-0.0395178222656,9.74293945313,0
"1,51103545229303E+018",0.0431103515625,-0.0455053710938,9.74413696289,0
"1,51103545230311E+018",0.0419128417969,-0.0467028808594,9.74533447266,0
"1,51103545231314E+018",0.0407153320313,-0.0455053710938,9.74653198242,0
"1,51103545232307E+018",0.0359252929688,-0.0443078613281,9.74054443359,0
"1,51103545233305E+018",0.0359252929688,-0.0443078613281,9.74293945313,0
"1,51103545234316E+018",0.0323327636719,-0.047900390625,9.74892700195,0
"1,51103545235315E+018",0.0299377441406,-0.0526904296875,9.74892700195,0
"1,51103545236312E+018",0.0311352539063,-0.0514929199219,9.74293945313,0
"1,51103545237308E+018",0.0275427246094,-0.0502954101563,9.74174194336,0
"1,51103545238317E+018",0.0251477050781,-0.0455053710938,9.75132202148,0
"1,51103545239316E+018",0.0239501953125,-0.0419128417969,9.75012451172,0
"1,51103545240311E+018",0.0263452148438,-0.047900390625,9.74174194336,0
"1,5110354524131E+018",0.0275427246094,-0.0490979003906,9.73814941406,0
"1,51103545242312E+018",0.0299377441406,-0.0359252929688,9.74533447266,0
"1,51103545243317E+018",0.0347277832031,-0.0419128417969,9.75251953125,0
"1,51103545244312E+018",0.0347277832031,-0.0383203125,9.74293945313,0
"1,51103545245307E+018",0.0371228027344,-0.0347277832031,9.73814941406,0
"1,51103545246315E+018",0.0383203125,-0.0359252929688,9.7297668457,0
"1,51103545247313E+018",0.0395178222656,-0.0395178222656,9.73216186523,0
"1,51103545248309E+018",0.0419128417969,-0.0371228027344,9.7297668457,0
"1,51103545249307E+018",0.0407153320313,-0.0443078613281,9.73455688477,0
"1,51103545250323E+018",0.0383203125,-0.0467028808594,9.74054443359,0
"1,51103545251324E+018",0.0419128417969,-0.047900390625,9.74533447266,0
"1,51103545252314E+018",0.0443078613281,-0.0526904296875,9.74772949219,0
"1,51103545253307E+018",0.0371228027344,-0.0526904296875,9.74533447266,0
"1,51103545254315E+018",0.0335302734375,-0.0443078613281,9.73934692383,0
"1,51103545255318E+018",0.0311352539063,-0.0443078613281,9.74772949219,0
"1,51103545256312E+018",0.0347277832031,-0.0395178222656,9.74772949219,0
"1,51103545257308E+018",0.0371228027344,-0.0431103515625,9.74772949219,0
"1,51103545258319E+018",0.0383203125,-0.0455053710938,9.75012451172,0
"1,51103545259315E+018",0.0371228027344,-0.0431103515625,9.74533447266,0
"1,51103545260311E+018",0.0359252929688,-0.0431103515625,9.74413696289,0
"1,51103545261314E+018",0.0371228027344,-0.0490979003906,9.74533447266,0
"1,51103545262317E+018",0.0311352539063,-0.0514929199219,9.74413696289,0
"1,51103545263318E+018",0.0323327636719,-0.0502954101563,9.73934692383,0
"1,51103545264317E+018",0.0359252929688,-0.0526904296875,9.73575439453,0
"1,51103545265313E+018",0.0335302734375,-0.0526904296875,9.7297668457,0
"1,51103545266307E+018",0.0299377441406,-0.0550854492188,9.733359375,0
"1,5110354526732E+018",0.0347277832031,-0.0562829589844,9.7297668457,0
"1,51103545268316E+018",0.0311352539063,-0.0526904296875,9.73814941406,0
"1,51103545269306E+018",0.028740234375,-0.0490979003906,9.74293945313,0
"1,51103545270315E+018",0.0311352539063,-0.0467028808594,9.74653198242,0
"1,51103545271316E+018",0.0359252929688,-0.0455053710938,9.75132202148,0
"1,51103545272312E+018",0.0347277832031,-0.0443078613281,9.74533447266,0
